Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,No. Unique PER,No. Unique LOC,No. Unique ORG
5035.a2.txt,22.11,11.88,10.08,7.82,0,0,1
2031.a2.txt,20.27,10.01,10.26,7.29,0,2,0
1100.a2.txt,20.22,13.81,7.53,6.28,1,1,1
5027.a2.txt,15.57,11.08,7.57,5.05,0,0,0
2040.a2.txt,21.91,12.09,7.93,4.41,3,2,2
2023.a2.txt,16.64,10.52,7.86,4.53,0,2,4
0209.a2.txt,25.0,8.83,8.29,3.26,2,2,0
5044.a2.txt,29.57,11.88,6.96,4.64,0,3,0
1012.a2.txt,21.41,11.19,10.22,4.97,0,1,0
1112.a2.txt,17.58,12.83,9.26,6.41,1,2,0
5039.a2.txt,20.61,9.8,8.79,4.76,2,7,4
0221.a2.txt,24.01,9.72,5.6,3.24,0,0,1
0196.a2.txt,22.26,11.45,8.05,3.65,0,0,2
5011.a2.txt,17.47,9.35,9.08,7.43,4,2,0
0188.a2.txt,18.73,10.65,9.16,5.26,1,2,1
2015.a2.txt,21.79,7.55,6.55,3.13,2,0,2
2068.a2.txt,21.29,11.19,6.6,7.68,1,0,0
2019.a2.txt,16.8,14.99,8.4,3.46,2,0,0
1055.a2.txt,18.06,13.87,9.1,4.34,0,0,2
2064.a2.txt,23.15,10.27,6.8,5.79,0,1,1
5003.a2.txt,21.13,12.25,11.79,7.5,0,0,0
2007.a2.txt,19.54,10.07,10.44,5.1,3,1,6
1036.a2.txt,18.54,11.04,5.21,6.25,0,0,1
3033.a2.txt,21.39,13.65,7.39,5.01,1,2,1
4029.a2.txt,20.72,12.67,5.96,4.47,2,0,2
0102.a2.txt,19.82,10.17,7.4,7.27,1,4,1
0161.a2.txt,23.63,11.36,7.18,6.01,0,2,5
4037.a2.txt,24.21,10.87,6.46,3.03,0,1,0
0110.a2.txt,24.44,13.98,6.64,6.07,0,3,1
0173.a2.txt,23.71,8.7,12.74,5.17,2,4,1
4025.a2.txt,20.15,11.54,8.62,7.54,0,0,0
3042.a2.txt,19.57,13.05,10.21,7.94,0,0,0
1094.a2.txt,17.71,13.9,7.9,7.22,0,0,0
0138.a2.txt,20.03,11.34,8.12,4.9,1,0,0
4013.a2.txt,22.43,12.14,9.02,4.86,1,0,0
0149.a2.txt,21.66,11.68,7.06,7.63,0,1,4
1098.a2.txt,20.12,14.32,7.65,4.2,2,2,0
0134.a2.txt,19.49,7.98,10.55,8.12,0,1,0
0157.a2.txt,13.24,14.57,5.61,6.82,0,4,0
4001.a2.txt,19.29,13.54,7.8,5.34,0,1,0
2060.a2.txt,19.09,12.46,7.77,7.12,1,1,0
5007.a2.txt,22.4,10.38,9.29,2.73,1,0,0
0180.a2.txt,22.11,11.43,6.88,6.88,0,1,0
0237.a2.txt,20.56,7.05,6.75,4.11,1,2,5
1032.a2.txt,16.01,12.18,4.65,6.7,3,2,0
2072.a2.txt,21.13,11.58,6.08,6.51,0,1,0
1043.a2.txt,15.79,13.43,5.96,6.51,0,1,1
0192.a2.txt,20.56,11.37,6.13,6.77,1,0,2
1020.a2.txt,18.94,12.04,4.96,6.02,0,0,3
2011.a2.txt,25.55,9.12,10.08,6.49,0,1,0
1008.a2.txt,20.08,11.44,6.91,5.59,0,4,1
5023.a2.txt,17.8,12.38,7.12,7.74,0,0,1
2044.a2.txt,15.7,11.23,8.12,3.92,3,4,2
0213.a2.txt,19.43,14.73,9.26,5.87,0,0,1
2039.a2.txt,22.42,11.46,9.43,6.88,0,1,0
1016.a2.txt,17.71,13.21,6.82,5.37,0,1,0
2027.a2.txt,21.38,10.61,9.97,4.82,2,1,0
5040.a2.txt,21.38,10.9,6.62,5.79,0,1,1
5031.a2.txt,25.4,10.28,8.35,6.94,0,0,0
2056.a2.txt,14.92,11.72,10.2,7.15,0,1,0
1067.a2.txt,25.84,13.69,11.03,5.31,0,2,0
0201.a2.txt,16.31,7.08,8.46,3.69,0,1,3
2048.a2.txt,20.4,10.45,7.81,5.92,0,1,2
1104.a2.txt,22.07,11.31,8.99,4.63,1,0,0
2035.a2.txt,18.45,11.72,8.47,5.92,1,2,0
1022.a2.txt,24.48,13.74,6.15,4.06,1,4,0
2013.a2.txt,23.43,10.04,9.9,6.69,0,4,1
5017.a2.txt,20.65,12.28,10.93,7.15,1,4,2
2070.a2.txt,17.98,10.12,7.86,4.93,0,1,1
1041.a2.txt,19.66,14.57,7.36,5.37,3,1,0
0227.a2.txt,20.72,9.24,10.49,5.87,0,4,0
0190.a2.txt,14.6,13.58,6.28,7.59,0,1,0
5005.a2.txt,18.64,11.08,6.39,5.22,0,4,1
2062.a2.txt,17.48,11.05,7.84,6.94,1,0,0
0182.a2.txt,17.85,9.06,8.97,5.02,4,10,5
0235.a2.txt,24.46,12.77,10.05,5.3,0,0,0
1106.a2.txt,22.06,8.82,9.19,6.0,3,5,7
1006.a2.txt,19.52,12.31,7.88,5.19,2,8,2
5033.a2.txt,17.46,13.55,6.56,4.89,0,3,2
1018.a2.txt,23.47,11.98,9.78,4.16,0,1,0
1065.a2.txt,18.6,10.69,8.74,8.22,1,1,0
0203.a2.txt,19.31,10.25,10.92,6.52,1,1,0
1014.a2.txt,20.43,12.43,9.29,4.43,1,1,0
2058.a2.txt,22.97,9.97,8.66,6.69,1,2,1
1069.a2.txt,24.38,9.58,8.96,6.09,2,2,9
5042.a2.txt,24.37,10.65,8.39,3.46,0,1,0
2046.a2.txt,26.16,10.69,12.96,3.27,0,0,1
5021.a2.txt,21.11,11.74,7.26,5.28,0,0,0
1077.a2.txt,19.86,10.34,8.41,5.93,5,1,4
0171.a2.txt,19.46,9.93,8.99,4.83,0,2,1
3040.a2.txt,18.12,10.93,6.5,6.64,0,3,0
4027.a2.txt,23.28,9.95,10.65,4.88,0,2,1
4044.a2.txt,20.42,12.46,7.79,5.19,3,2,2
3023.a2.txt,18.85,12.3,7.24,5.05,0,0,0
4039.a2.txt,16.76,11.73,6.7,4.84,2,2,0
0112.a2.txt,24.77,10.25,9.05,5.46,0,1,1
4048.a2.txt,23.84,8.74,10.16,5.78,0,0,0
0163.a2.txt,19.15,10.6,10.46,8.39,0,1,0
4035.a2.txt,23.78,11.89,7.47,7.32,0,0,0
0100.a2.txt,22.38,11.13,8.48,3.97,0,0,2
0155.a2.txt,22.84,12.2,12.06,7.94,0,0,1
0128.a2.txt,19.64,9.95,7.65,6.25,0,1,2
4003.a2.txt,19.02,15.1,6.29,5.03,0,1,0
3064.a2.txt,20.95,10.8,9.22,4.35,0,1,0
0136.a2.txt,22.58,10.11,9.7,3.46,0,0,0
4011.a2.txt,23.47,13.75,6.88,5.08,0,2,2
1088.a2.txt,22.02,11.66,10.23,5.05,0,1,0
0159.a2.txt,20.59,10.43,9.36,8.29,0,2,0
3068.a2.txt,19.79,10.96,7.22,5.61,0,3,1
0178.a2.txt,21.69,11.91,10.79,7.53,1,0,0
0105.a2.txt,18.63,10.55,9.59,6.3,0,1,0
4030.a2.txt,20.94,9.53,7.11,7.79,1,1,3
4041.a2.txt,19.31,14.39,7.01,4.55,0,1,0
3026.a2.txt,25.09,11.39,7.25,5.29,0,0,1
0174.a2.txt,24.27,12.14,9.83,2.67,1,0,1
3045.a2.txt,20.39,10.31,10.65,4.53,0,1,0
4022.a2.txt,21.64,12.69,6.42,4.93,0,1,0
0109.a2.txt,18.45,12.2,6.55,4.17,2,1,4
0121.a2.txt,22.45,7.91,8.04,4.46,2,9,1
0142.a2.txt,24.61,10.5,8.86,4.22,0,0,0
4014.a2.txt,22.63,9.08,9.35,5.42,3,1,4
3002.a2.txt,19.01,12.72,9.43,5.69,0,0,0
0133.a2.txt,20.26,9.69,10.57,5.77,1,0,0
4018.a2.txt,19.09,10.81,6.81,5.34,0,0,2
1081.a2.txt,18.82,9.65,7.53,4.59,1,0,4
0150.a2.txt,17.87,13.98,6.77,5.33,0,0,0
4006.a2.txt,22.79,10.11,11.11,4.42,0,3,0
2067.a2.txt,14.64,11.99,9.48,4.32,0,1,0
1056.a2.txt,20.58,11.79,7.4,6.47,3,2,2
0187.a2.txt,19.5,9.22,10.01,3.95,4,1,1
1048.a2.txt,23.14,11.1,7.54,5.03,0,4,2
0199.a2.txt,21.0,11.31,10.09,3.77,0,1,0
5012.a2.txt,27.19,11.91,9.78,6.4,2,1,2
1039.a2.txt,10.33,18.1,5.52,8.91,0,0,1
2075.a2.txt,22.75,9.56,10.69,5.8,1,3,1
0195.a2.txt,14.11,11.03,6.56,5.73,1,5,4
0222.a2.txt,21.83,12.23,7.28,4.51,1,10,5
1044.a2.txt,17.44,9.82,9.27,8.17,3,23,2
2016.a2.txt,23.38,11.76,7.99,5.88,0,1,0
5024.a2.txt,17.02,9.27,7.75,7.14,5,6,2
1072.a2.txt,22.67,9.79,9.34,4.33,0,5,4
0214.a2.txt,21.12,9.8,9.29,6.62,1,5,0
5047.a2.txt,22.01,11.95,7.17,5.91,0,1,0
2020.a2.txt,26.89,6.5,13.18,3.87,0,2,1
5036.a2.txt,23.17,11.44,9.97,3.08,0,1,0
0206.a2.txt,20.2,11.54,7.94,6.06,1,8,0
1060.a2.txt,15.78,9.73,8.32,6.92,9,2,3
1003.a2.txt,18.87,11.64,9.44,4.29,2,1,3
1103.a2.txt,19.74,10.99,7.68,6.75,0,0,0
5028.a2.txt,16.16,9.59,6.71,6.58,0,3,4
0218.a2.txt,25.1,11.52,7.96,3.7,0,1,0
2032.a2.txt,22.88,12.0,10.24,5.92,0,0,0
2069.a2.txt,19.26,11.07,7.38,5.6,0,0,0
0189.a2.txt,19.02,8.06,8.19,4.91,1,2,1
1058.a2.txt,24.92,13.04,9.24,6.93,0,1,5
2014.a2.txt,22.16,11.98,9.76,6.26,1,2,4
5010.a2.txt,17.08,9.19,8.54,7.57,1,10,5
0197.a2.txt,21.05,9.94,8.92,6.43,0,1,0
2065.a2.txt,20.59,10.5,11.62,6.16,0,4,1
1029.a2.txt,23.0,9.86,8.29,4.57,0,1,1
5002.a2.txt,16.39,10.96,7.11,5.42,0,2,1
2018.a2.txt,25.59,10.18,11.62,4.7,1,2,2
0232.a2.txt,16.9,11.68,7.83,7.69,0,1,0
0185.a2.txt,19.35,11.64,6.63,5.01,1,1,0
2030.a2.txt,15.88,15.24,4.99,6.66,0,1,0
5034.a2.txt,20.35,13.62,9.66,5.71,2,1,2
0204.a2.txt,21.45,11.51,6.94,4.57,0,1,1
1062.a2.txt,23.67,10.61,8.15,4.92,0,0,1
5049.a2.txt,20.83,10.8,7.41,7.41,0,5,0
5038.a2.txt,21.15,10.44,10.44,5.63,0,1,0
1013.a2.txt,19.28,10.84,9.37,6.83,0,0,0
2022.a2.txt,15.54,6.89,8.21,4.11,3,2,12
5045.a2.txt,21.99,10.93,9.43,4.78,1,11,4
0208.a2.txt,18.98,13.37,8.27,5.92,5,0,1
5026.a2.txt,18.45,11.07,9.35,6.59,0,4,6
2041.a2.txt,18.7,8.99,9.28,3.48,0,9,4
1070.a2.txt,20.21,10.1,6.87,5.83,0,4,1
0216.a2.txt,18.02,10.66,10.53,3.05,0,1,1
0176.a2.txt,24.1,9.94,7.68,4.82,0,2,0
4020.a2.txt,18.24,10.59,8.68,5.44,4,3,2
4043.a2.txt,14.69,12.29,9.89,8.19,0,0,1
0168.a2.txt,26.56,13.33,9.29,4.92,0,5,1
0115.a2.txt,23.8,12.25,7.18,7.18,0,1,1
3028.a2.txt,25.15,9.2,9.2,4.75,1,2,3
4032.a2.txt,21.79,10.39,10.17,5.81,0,1,1
0119.a2.txt,19.73,12.79,7.07,4.63,0,1,0
3036.a2.txt,25.6,11.3,7.53,4.52,0,0,1
0107.a2.txt,17.79,14.36,8.01,5.97,2,0,2
3063.a2.txt,18.63,9.81,9.94,5.84,2,5,4
4004.a2.txt,24.16,11.1,7.87,4.63,0,0,0
0131.a2.txt,25.24,12.14,6.76,6.34,0,0,0
0140.a2.txt,20.11,10.57,9.08,5.17,0,2,0
4016.a2.txt,16.91,13.96,7.55,3.94,0,0,0
3012.a2.txt,16.07,10.47,6.89,5.16,0,1,0
4008.a2.txt,17.43,11.97,7.39,8.63,0,1,0
2026.a2.txt,19.55,11.84,6.38,4.79,0,10,2
5041.a2.txt,19.35,13.05,7.77,4.84,0,0,0
1017.a2.txt,20.19,8.94,10.67,5.77,2,5,3
1074.a2.txt,21.69,10.96,10.05,5.37,0,2,1
2038.a2.txt,22.59,9.33,11.52,5.1,0,2,2
1109.a2.txt,20.69,11.6,11.29,3.45,0,1,0
5022.a2.txt,20.98,9.12,11.0,5.93,0,1,0
1009.a2.txt,22.47,11.3,8.02,3.55,0,3,0
2045.a2.txt,20.48,10.69,10.81,4.89,5,2,3
2034.a2.txt,22.73,9.35,9.61,7.27,0,1,3
1078.a2.txt,13.26,11.42,7.62,5.78,0,3,2
2049.a2.txt,18.07,11.36,6.6,7.68,1,5,2
1005.a2.txt,18.7,9.87,11.03,6.72,6,1,0
1105.a2.txt,20.58,11.94,6.73,5.72,0,0,0
0200.a2.txt,17.43,12.08,7.47,6.1,0,4,3
5030.a2.txt,20.48,9.12,8.7,5.75,1,2,0
2057.a2.txt,19.2,11.68,7.52,6.24,0,2,1
5018.a2.txt,19.76,10.48,9.55,6.9,0,0,0
0236.a2.txt,17.32,11.54,9.13,5.64,0,1,0
1050.a2.txt,20.64,10.57,10.19,5.73,1,3,1
2061.a2.txt,23.6,9.38,9.68,6.81,0,0,0
5006.a2.txt,23.56,10.1,14.1,3.85,0,2,1
1121.a2.txt,18.43,11.55,9.21,5.65,4,3,2
1021.a2.txt,18.93,11.47,7.87,4.0,1,2,4
0193.a2.txt,24.91,13.21,9.69,4.91,0,0,4
0224.a2.txt,18.97,11.48,4.9,4.0,4,3,0
5014.a2.txt,19.07,12.29,5.79,4.8,0,1,0
0139.a2.txt,19.79,10.78,8.57,6.5,0,1,0
4012.a2.txt,21.65,10.62,9.03,4.52,0,0,2
1095.a2.txt,20.6,14.29,6.73,4.53,0,0,0
0127.a2.txt,21.84,12.18,8.86,7.75,1,1,1
3067.a2.txt,20.86,11.27,7.93,3.89,1,3,0
0156.a2.txt,20.16,10.95,7.94,5.87,1,0,0
0135.a2.txt,20.13,9.43,9.43,5.61,2,2,2
1099.a2.txt,22.99,10.85,5.86,5.1,4,0,1
0148.a2.txt,21.32,10.34,5.81,4.78,0,12,3
4036.a2.txt,17.66,11.82,9.69,9.97,1,0,0
4028.a2.txt,20.82,13.29,8.08,5.75,1,4,1
0103.a2.txt,21.55,12.99,11.24,4.28,0,0,2
4024.a2.txt,20.05,10.89,9.03,6.51,0,0,1
0172.a2.txt,23.46,10.3,7.01,5.58,0,0,0
0111.a2.txt,20.89,13.56,5.42,7.34,0,2,0
3020.a2.txt,22.28,9.28,7.96,3.58,2,2,0
0137.a2.txt,18.73,12.27,6.6,6.73,0,5,2
4002.a2.txt,23.94,11.97,7.21,4.25,0,1,0
3065.a2.txt,25.56,11.29,10.7,5.5,1,1,0
3018.a2.txt,21.48,10.8,11.15,6.57,1,0,2
0125.a2.txt,19.97,11.27,12.72,4.99,0,0,0
0158.a2.txt,18.28,12.24,6.33,7.45,0,1,0
4010.a2.txt,22.22,10.7,10.98,5.28,0,1,0
0146.a2.txt,17.5,14.25,7.42,5.45,0,1,0
1097.a2.txt,22.6,10.26,7.92,4.68,1,3,1
0113.a2.txt,21.65,12.18,8.73,6.64,0,1,0
4045.a2.txt,17.53,10.49,8.5,7.7,0,1,1
3041.a2.txt,24.77,10.82,6.91,3.0,0,2,1
4026.a2.txt,22.66,9.88,9.49,5.27,3,2,2
0101.a2.txt,23.77,10.14,6.38,8.12,0,3,0
0162.a2.txt,22.05,11.38,7.68,3.98,0,1,0
1064.a2.txt,20.22,10.74,7.81,7.95,0,0,6
0202.a2.txt,23.25,14.11,8.47,3.63,0,1,0
2055.a2.txt,21.01,11.48,6.86,3.92,0,1,0
1019.a2.txt,25.39,8.26,12.38,3.89,2,3,2
5032.a2.txt,23.27,11.34,9.43,6.33,0,4,0
2036.a2.txt,18.51,12.62,8.25,5.54,0,1,0
1007.a2.txt,21.3,11.95,7.01,4.42,0,1,3
2047.a2.txt,23.62,9.99,14.17,3.64,0,1,0
5020.a2.txt,19.68,10.16,10.32,5.08,0,1,0
5043.a2.txt,21.01,13.19,7.1,7.83,0,1,0
1068.a2.txt,17.27,10.12,9.18,4.32,1,3,9
2024.a2.txt,18.74,14.02,11.16,5.58,0,1,1
2059.a2.txt,24.45,11.26,11.13,5.22,0,1,0
0191.a2.txt,19.71,11.56,6.93,5.6,0,2,4
0226.a2.txt,19.86,10.64,9.5,6.52,0,1,0
5016.a2.txt,18.88,11.36,6.4,2.24,0,1,0
2071.a2.txt,16.32,14.27,6.72,4.39,0,1,1
2012.a2.txt,20.38,11.85,8.38,7.51,2,2,2
0238.a2.txt,20.47,12.53,6.41,5.71,0,0,0
5008.a2.txt,24.07,10.1,10.55,5.05,0,0,0
1023.a2.txt,20.81,11.87,8.94,8.66,2,1,4
0234.a2.txt,21.97,9.42,9.99,7.13,2,2,6
5004.a2.txt,16.05,12.18,5.16,4.3,2,4,2
2063.a2.txt,18.04,11.8,10.62,7.08,0,0,0
2000.a2.txt,22.14,13.16,10.68,3.1,3,1,3
1031.a2.txt,23.75,10.83,7.71,3.75,1,3,2
