Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,No. Unique PER,No. Unique LOC,No. Unique ORG
1100.a1.txt,13.82,14.42,8.36,6.3,0,0,0
1071.a1.txt,15.38,12.91,7.3,5.35,3,1,4
0217.a1.txt,13.28,13.58,9.1,6.72,0,2,0
2040.a1.txt,18.68,12.45,7.39,6.61,0,0,0
2023.a1.txt,14.02,13.48,6.94,7.61,2,3,1
0209.a1.txt,14.48,11.31,6.76,6.34,1,2,3
1112.a1.txt,13.84,15.96,6.61,9.1,0,1,0
1012.a1.txt,17.42,11.11,8.23,7.27,0,0,0
0196.a1.txt,13.49,14.25,7.89,6.49,4,7,0
0221.a1.txt,14.66,12.31,7.33,6.92,0,2,2
1047.a1.txt,13.72,12.91,9.65,6.93,1,3,3
0188.a1.txt,13.41,12.85,6.84,7.82,1,1,1
2015.a1.txt,15.42,11.74,8.75,6.9,0,1,1
1024.a1.txt,14.84,13.54,7.29,7.03,0,1,0
2068.a1.txt,16.22,12.69,6.35,5.92,0,3,0
2019.a1.txt,15.11,13.59,6.87,6.56,0,3,0
1055.a1.txt,17.03,16.52,6.73,6.86,0,2,1
0233.a1.txt,15.37,11.72,8.83,7.0,1,0,0
2064.a1.txt,15.18,14.47,5.82,5.82,0,1,0
2007.a1.txt,17.02,12.39,9.64,7.26,0,0,0
1036.a1.txt,15.16,12.56,7.5,9.65,0,1,1
0130.a1.txt,15.87,11.79,9.75,7.86,0,0,1
3001.a1.txt,13.41,15.53,8.47,6.35,4,0,0
3062.a1.txt,16.7,16.06,7.28,6.64,0,4,3
1082.a1.txt,13.57,13.31,6.06,6.85,2,9,1
0122.a1.txt,16.87,14.15,7.62,7.76,0,1,0
3013.a1.txt,12.02,12.74,7.69,7.69,3,7,0
1090.a1.txt,14.25,12.52,6.26,6.79,5,4,1
0114.a1.txt,13.14,15.14,6.57,10.57,0,2,0
4042.a1.txt,13.58,13.82,7.26,6.32,0,3,1
0169.a1.txt,14.95,13.13,7.15,5.98,0,2,2
0177.a1.txt,11.02,15.05,7.8,6.99,0,1,0
0106.a1.txt,17.14,12.38,9.52,9.52,1,0,0
0118.a1.txt,14.68,13.24,7.63,6.91,1,1,1
0165.a1.txt,16.89,11.14,7.59,6.0,1,2,0
2060.a1.txt,14.08,13.77,8.45,6.42,0,1,1
0180.a1.txt,13.72,14.13,7.74,8.02,0,6,4
1032.a1.txt,14.93,15.74,7.46,6.78,1,3,0
5015.a1.txt,12.91,11.65,6.58,5.57,0,1,0
0192.a1.txt,10.86,13.96,8.83,7.52,0,0,0
1043.a1.txt,14.9,14.38,7.32,7.71,0,0,0
1020.a1.txt,13.38,14.45,6.54,6.74,4,0,1
2011.a1.txt,18.03,12.58,9.34,8.69,3,1,0
1008.a1.txt,16.53,13.76,6.35,7.01,0,1,0
2044.a1.txt,15.26,14.98,6.13,6.7,1,2,0
0213.a1.txt,15.57,13.96,9.26,5.77,0,1,2
2039.a1.txt,15.43,16.64,7.31,7.58,0,1,0
1016.a1.txt,12.25,11.71,7.67,9.15,0,2,0
2027.a1.txt,17.05,13.56,8.86,7.79,2,1,2
5031.a1.txt,14.46,13.47,8.73,10.47,0,0,0
2056.a1.txt,14.83,12.71,7.11,7.26,0,3,1
1067.a1.txt,15.02,11.47,7.59,6.95,2,0,0
0201.a1.txt,12.15,13.93,6.37,8.0,2,2,0
2048.a1.txt,13.71,12.73,7.96,8.2,0,5,0
1004.a1.txt,14.84,13.71,7.67,7.42,1,6,4
1104.a1.txt,14.55,14.69,5.45,6.99,0,2,1
2035.a1.txt,14.52,13.7,6.3,8.22,0,1,0
0102.a1.txt,16.86,11.99,7.51,5.67,0,0,1
0161.a1.txt,16.46,12.97,9.62,5.16,0,2,0
0110.a1.txt,15.73,13.76,9.41,7.16,0,1,0
0173.a1.txt,14.48,12.3,8.06,7.1,5,3,2
3042.a1.txt,16.31,12.29,10.59,6.99,0,1,0
0145.a1.txt,17.08,12.35,7.88,7.49,0,3,0
1094.a1.txt,12.41,13.24,7.31,8.0,0,5,0
0138.a1.txt,15.51,12.88,8.45,8.17,0,1,1
4013.a1.txt,14.29,14.71,7.46,7.04,0,1,0
1098.a1.txt,14.74,13.58,6.32,7.89,3,1,0
0149.a1.txt,14.01,12.49,8.03,8.69,0,5,0
3005.a1.txt,15.11,18.14,6.55,6.3,1,1,0
0134.a1.txt,14.57,14.17,7.96,13.09,0,0,0
1086.a1.txt,11.77,11.77,7.58,8.39,8,4,1
0157.a1.txt,12.74,15.41,6.5,5.73,0,1,0
3066.a1.txt,19.92,12.45,8.62,7.09,1,1,2
0171.a1.txt,15.51,14.59,6.31,8.02,0,5,1
3040.a1.txt,12.5,16.56,10.31,7.5,0,0,0
3023.a1.txt,12.41,12.65,7.3,6.57,0,0,1
0112.a1.txt,15.03,13.03,8.64,7.45,1,2,0
0163.a1.txt,15.99,12.37,6.49,11.01,0,0,0
0100.a1.txt,16.85,12.36,8.5,5.87,1,1,0
0155.a1.txt,11.52,16.19,8.5,9.19,0,0,0
0128.a1.txt,15.36,12.13,7.14,8.63,0,0,0
3064.a1.txt,17.02,13.99,6.99,7.69,0,2,0
0136.a1.txt,16.52,12.71,6.1,7.5,0,4,0
1096.a1.txt,13.2,14.45,7.47,8.09,0,2,2
4011.a1.txt,13.9,13.9,6.7,8.44,0,0,0
3015.a1.txt,17.65,14.32,7.67,6.39,0,0,1
0159.a1.txt,12.21,15.09,6.17,8.64,0,3,1
1088.a1.txt,17.47,15.06,7.47,5.18,2,3,0
3068.a1.txt,16.33,13.78,8.93,6.89,0,2,0
0124.a1.txt,19.06,10.77,7.18,6.56,2,4,4
1022.a1.txt,15.05,16.34,6.36,5.32,0,2,0
2013.a1.txt,14.83,11.98,7.95,10.2,1,0,0
2070.a1.txt,12.58,12.15,8.53,6.4,0,3,1
0190.a1.txt,13.21,15.82,6.39,5.81,1,2,2
1041.a1.txt,12.01,15.67,6.27,8.36,2,1,0
0227.a1.txt,14.38,14.25,7.19,6.67,0,2,1
5005.a1.txt,15.04,14.06,7.62,7.23,0,4,0
2062.a1.txt,12.71,14.77,5.69,4.84,1,2,0
0235.a1.txt,17.66,11.87,8.16,5.19,0,3,0
0182.a1.txt,17.88,13.86,7.72,6.77,4,4,1
1006.a1.txt,14.81,14.07,8.27,6.17,2,6,0
1106.a1.txt,18.89,11.59,6.8,7.18,1,4,0
2037.a1.txt,17.78,12.64,11.54,7.02,0,0,0
2054.a1.txt,18.17,11.89,8.33,9.02,4,0,0
1018.a1.txt,17.43,12.97,10.0,5.95,3,2,1
1065.a1.txt,13.67,12.97,8.23,10.88,0,2,0
0203.a1.txt,16.25,13.35,7.3,5.54,4,3,1
1014.a1.txt,16.25,15.08,7.37,6.53,0,5,2
2058.a1.txt,17.56,13.4,6.97,8.04,1,3,1
1069.a1.txt,15.76,12.27,8.53,8.79,0,4,1
2046.a1.txt,18.12,13.88,6.3,6.04,0,1,3
1077.a1.txt,17.03,11.89,10.27,8.38,1,4,0
2067.a1.txt,13.49,13.2,5.88,6.31,0,1,0
0187.a1.txt,14.45,14.59,7.79,8.64,0,3,1
1056.a1.txt,11.56,13.02,7.4,10.1,2,6,1
2004.a1.txt,16.81,13.17,9.66,7.15,3,1,0
0199.a1.txt,15.54,14.41,6.07,7.77,4,1,1
1039.a1.txt,12.49,13.59,6.59,7.49,1,3,0
2075.a1.txt,14.64,12.18,7.26,7.13,1,5,2
0222.a1.txt,15.36,13.16,8.41,5.3,0,3,1
1044.a1.txt,17.12,11.37,10.55,8.56,10,1,2
0195.a1.txt,13.81,16.02,7.04,6.63,0,0,0
2008.a1.txt,16.83,11.6,10.22,7.73,2,2,1
1027.a1.txt,16.88,13.73,7.44,3.72,1,0,2
1072.a1.txt,14.94,13.81,6.95,8.08,2,0,0
0214.a1.txt,13.4,12.72,6.36,9.61,1,0,0
2020.a1.txt,14.38,14.22,7.03,7.52,0,2,0
2051.a1.txt,15.85,11.89,11.13,6.55,1,0,3
0206.a1.txt,12.09,12.23,6.47,6.47,0,2,1
1060.a1.txt,8.8,13.94,5.99,7.09,4,4,0
1103.a1.txt,13.49,14.53,7.39,9.21,0,3,0
1003.a1.txt,16.02,13.24,8.2,5.3,1,2,0
0218.a1.txt,16.62,14.23,7.71,5.05,0,4,0
2032.a1.txt,13.68,13.11,6.84,7.98,0,1,0
0178.a1.txt,14.16,11.87,7.42,9.47,0,4,2
0105.a1.txt,14.07,13.66,7.1,6.97,2,3,0
3026.a1.txt,17.0,12.07,8.13,9.61,0,0,1
3038.a1.txt,16.98,13.26,10.7,5.12,0,0,0
0174.a1.txt,15.51,15.78,6.95,5.88,2,3,0
3045.a1.txt,12.08,14.99,6.94,4.47,1,5,0
0109.a1.txt,14.55,14.03,7.14,7.53,0,1,0
0121.a1.txt,15.58,13.66,7.9,7.34,0,1,3
0142.a1.txt,17.11,14.29,8.18,3.57,0,4,2
4014.a1.txt,15.33,15.11,4.22,4.89,2,2,1
3002.a1.txt,16.76,10.61,12.85,5.59,0,1,0
0133.a1.txt,12.26,13.68,5.81,8.9,0,2,1
1081.a1.txt,14.19,14.05,6.95,7.23,0,1,1
0176.a1.txt,15.53,13.29,7.58,7.7,1,6,1
4043.a1.txt,13.9,14.12,7.74,7.29,0,3,0
0168.a1.txt,16.52,14.47,6.87,10.23,0,0,0
0115.a1.txt,15.38,11.47,9.0,8.85,0,2,1
0164.a1.txt,18.46,10.61,7.85,6.2,0,3,0
3028.a1.txt,15.32,13.51,8.87,6.05,0,0,2
0119.a1.txt,13.66,14.07,8.33,8.2,0,1,0
3036.a1.txt,15.91,15.66,5.81,6.31,0,0,0
0107.a1.txt,12.72,13.47,9.28,6.89,0,2,0
0152.a1.txt,15.11,12.04,8.03,7.32,0,1,0
3063.a1.txt,16.16,9.37,7.26,3.75,1,3,2
0131.a1.txt,15.84,15.25,8.8,5.57,0,1,0
0140.a1.txt,16.04,12.86,8.3,5.57,5,5,0
3012.a1.txt,14.73,15.7,7.49,7.97,0,3,0
0123.a1.txt,14.22,13.65,6.61,8.76,2,1,0
2069.a1.txt,15.02,14.23,8.56,5.8,0,1,0
1058.a1.txt,14.12,14.7,6.02,8.1,0,3,1
0189.a1.txt,13.62,13.4,7.02,6.17,0,1,1
2014.a1.txt,15.89,13.33,10.78,8.51,0,3,1
0197.a1.txt,15.86,14.31,7.93,6.52,0,0,0
1037.a1.txt,13.6,12.85,7.93,8.06,0,0,0
2065.a1.txt,13.41,13.71,8.05,7.0,0,2,0
1029.a1.txt,15.29,13.43,8.38,5.05,0,1,0
2018.a1.txt,14.3,16.99,5.99,5.01,0,0,0
0185.a1.txt,17.37,11.06,8.4,6.3,0,0,1
1054.a1.txt,17.36,14.98,5.83,5.47,0,2,1
0232.a1.txt,15.19,13.92,7.74,9.0,4,3,0
1001.a1.txt,18.94,14.1,8.66,4.41,0,0,0
2030.a1.txt,12.83,14.25,4.94,6.49,0,1,0
0204.a1.txt,16.3,11.28,6.52,5.84,1,2,1
1062.a1.txt,14.98,12.35,6.31,6.44,8,5,2
1013.a1.txt,12.7,11.9,7.09,9.63,2,4,0
2022.a1.txt,13.21,15.26,7.95,7.05,1,0,1
0208.a1.txt,16.75,12.2,9.31,7.24,1,5,0
2041.a1.txt,13.7,13.12,9.04,6.71,0,4,1
1070.a1.txt,13.38,13.0,8.37,9.4,0,3,1
0216.a1.txt,15.59,13.88,7.73,4.01,1,2,0
0139.a1.txt,12.06,15.71,5.89,7.57,0,3,0
1095.a1.txt,14.62,11.72,7.72,7.59,1,2,1
0144.a1.txt,12.3,13.32,8.2,8.64,0,1,2
0127.a1.txt,12.86,13.77,7.26,9.68,0,4,0
3067.a1.txt,16.81,12.54,8.26,5.41,3,0,0
0156.a1.txt,10.56,13.75,6.8,8.25,0,2,0
0135.a1.txt,17.0,9.12,9.74,6.96,0,1,5
0148.a1.txt,14.74,10.99,9.74,7.23,0,1,0
1099.a1.txt,14.74,12.74,8.14,6.96,0,0,1
0103.a1.txt,12.87,14.39,6.62,6.62,0,5,1
0172.a1.txt,14.5,11.16,8.79,7.39,11,4,1
0111.a1.txt,15.96,12.99,7.91,8.05,0,0,0
3020.a1.txt,14.59,13.88,4.31,7.89,0,1,0
2026.a1.txt,16.01,11.24,7.87,7.72,4,6,4
1017.a1.txt,16.29,14.27,9.09,8.21,0,5,0
0212.a1.txt,15.17,11.1,7.3,9.13,0,1,0
1074.a1.txt,16.94,13.66,7.49,7.39,0,2,0
2038.a1.txt,18.04,13.28,8.95,4.04,3,1,1
1009.a1.txt,18.48,13.52,7.17,5.52,4,1,3
1109.a1.txt,15.37,15.04,8.76,7.6,0,2,0
5022.a1.txt,17.49,13.66,5.74,8.74,2,0,0
2045.a1.txt,19.07,14.97,6.78,6.07,1,1,1
2034.a1.txt,12.98,13.11,6.01,8.74,2,2,1
1078.a1.txt,15.8,12.87,6.77,5.87,0,7,0
2049.a1.txt,16.28,11.36,6.21,7.95,5,3,5
1105.a1.txt,13.81,13.81,7.57,8.37,0,0,0
1005.a1.txt,17.02,11.71,7.15,8.14,0,0,1
1066.a1.txt,15.55,14.34,6.57,6.97,1,1,1
0200.a1.txt,13.42,13.53,8.77,7.58,4,2,1
2057.a1.txt,13.76,14.71,7.49,7.49,0,3,0
0236.a1.txt,12.4,16.23,7.04,7.2,0,0,0
1050.a1.txt,12.99,12.99,7.94,8.95,3,3,1
2061.a1.txt,16.93,10.36,8.29,8.64,4,2,1
1021.a1.txt,13.63,14.3,6.75,6.21,2,4,1
1121.a1.txt,17.17,14.16,8.65,6.77,4,0,2
1042.a1.txt,15.78,13.31,7.99,8.97,5,2,3
0224.a1.txt,13.22,12.21,7.04,7.04,0,1,1
0193.a1.txt,13.6,15.5,9.06,6.29,1,7,1
2073.a1.txt,10.02,13.41,7.43,11.47,2,1,1
2028.a1.txt,16.15,11.66,7.72,8.57,0,0,0
1064.a1.txt,14.12,12.56,7.9,8.55,0,5,0
0202.a1.txt,16.56,11.56,7.1,5.78,0,1,1
2055.a1.txt,14.56,15.03,8.07,5.06,0,0,1
1019.a1.txt,17.04,11.36,8.03,8.48,6,2,4
2036.a1.txt,14.73,13.62,7.06,8.68,1,3,1
1007.a1.txt,14.42,13.84,6.63,6.24,1,3,2
1076.a1.txt,15.44,14.16,7.22,6.66,3,6,1
2047.a1.txt,16.74,11.34,8.16,7.19,1,3,0
1068.a1.txt,17.62,13.88,6.3,8.07,3,2,0
2024.a1.txt,13.56,13.98,8.9,7.91,0,2,0
2059.a1.txt,16.71,12.09,9.24,8.42,0,0,2
0226.a1.txt,16.41,11.46,9.48,7.5,0,1,0
0191.a1.txt,13.46,13.21,7.82,7.44,0,1,2
2071.a1.txt,11.08,15.83,7.78,7.39,0,2,0
2012.a1.txt,17.31,11.44,9.31,8.2,2,2,3
0238.a1.txt,12.29,14.14,8.57,4.29,0,0,0
1023.a1.txt,15.67,12.56,7.49,7.37,3,0,1
0234.a1.txt,16.24,13.94,7.18,6.03,0,2,0
1052.a1.txt,13.02,15.16,5.67,7.66,1,4,1
2063.a1.txt,15.44,16.18,8.68,6.03,0,3,1
2000.a1.txt,16.74,10.17,8.26,5.93,0,2,0
1031.a1.txt,13.11,13.69,7.2,6.63,0,1,1
0137.a1.txt,12.41,12.27,9.07,9.48,0,4,2
3065.a1.txt,18.6,12.56,6.04,4.35,0,5,1
3018.a1.txt,14.21,12.4,8.79,8.01,0,0,0
0125.a1.txt,20.48,11.62,10.04,6.87,0,5,0
1089.a1.txt,16.74,11.11,8.72,5.77,0,1,0
0158.a1.txt,12.38,15.21,7.13,7.4,0,0,0
1097.a1.txt,14.51,12.69,7.66,9.37,0,1,0
0146.a1.txt,12.57,15.25,6.21,6.92,0,0,0
0113.a1.txt,15.03,13.19,7.68,9.93,1,5,1
4045.a1.txt,18.16,11.21,8.74,4.26,0,0,0
3041.a1.txt,11.86,12.2,7.8,4.41,0,6,0
0101.a1.txt,13.27,13.41,6.85,9.13,1,1,0
0162.a1.txt,13.32,12.64,7.47,7.07,0,1,1
