Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,No. Unique PER,No. Unique LOC,No. Unique ORG
0169.a3.txt,24.13,10.53,6.67,5.07,1,2,3
4042.a3.txt,21.04,9.99,5.86,5.06,4,3,2
1090.a3.txt,18.75,10.94,6.51,4.95,2,0,2
4017.a3.txt,19.72,11.19,9.8,6.81,1,0,0
3013.a3.txt,16.84,12.92,6.97,5.37,2,0,1
4009.a3.txt,18.56,12.43,6.3,5.95,1,0,0
0122.a3.txt,25.67,11.16,7.26,5.24,0,1,0
4005.a3.txt,26.01,12.41,7.77,5.83,2,0,2
3062.a3.txt,26.82,11.11,9.2,6.62,2,0,0
3001.a3.txt,22.27,12.43,6.69,4.51,0,1,0
0130.a3.txt,18.9,10.19,7.51,8.31,3,0,0
1036.a3.txt,24.57,8.96,7.8,5.78,1,1,1
2007.a3.txt,20.81,11.34,10.4,5.43,0,0,2
5003.a3.txt,18.09,10.38,9.96,8.7,0,0,0
2064.a3.txt,22.7,8.79,7.09,3.83,1,1,3
1055.a3.txt,19.4,12.03,7.67,6.47,3,2,1
2019.a3.txt,22.21,13.64,5.19,3.77,4,1,1
2015.a3.txt,23.15,8.39,6.8,6.37,1,2,2
0188.a3.txt,19.2,13.37,8.11,5.97,1,0,0
5011.a3.txt,19.41,11.05,9.63,7.08,0,0,0
0196.a3.txt,22.26,11.45,8.05,3.65,0,0,2
0221.a3.txt,20.74,12.14,6.14,3.53,0,2,0
5039.a3.txt,22.72,12.4,9.14,5.74,7,1,2
1112.a3.txt,19.35,13.49,7.22,5.99,1,1,0
1012.a3.txt,23.14,12.37,8.01,4.95,1,1,1
0209.a3.txt,25.39,11.85,6.06,3.24,2,4,4
2040.a3.txt,23.71,11.0,6.71,2.57,0,0,2
5027.a3.txt,21.68,10.45,7.61,7.23,0,1,0
1100.a3.txt,23.42,10.33,7.99,4.82,0,1,1
2031.a3.txt,16.77,12.45,9.0,7.52,1,1,1
5035.a3.txt,23.11,10.1,10.71,7.91,4,2,1
0205.a3.txt,23.12,10.68,7.04,5.16,1,1,2
5048.a3.txt,21.72,11.89,7.51,5.33,6,2,0
4001.a3.txt,20.55,11.03,10.62,9.1,1,0,0
0157.a3.txt,16.69,12.24,6.82,6.4,0,0,0
0134.a3.txt,22.96,10.01,10.41,6.81,0,1,0
1098.a3.txt,19.62,11.84,4.74,5.19,5,1,2
0149.a3.txt,23.56,12.02,6.34,6.9,0,2,0
4013.a3.txt,17.99,13.9,8.18,8.06,2,5,0
0138.a3.txt,22.84,12.56,7.34,3.75,0,0,0
1094.a3.txt,20.53,13.45,6.93,5.55,1,1,0
3042.a3.txt,17.7,13.77,6.96,7.56,0,1,1
0173.a3.txt,22.84,13.58,6.17,5.56,1,1,1
0110.a3.txt,21.81,12.48,7.54,5.62,2,1,0
4046.a3.txt,21.05,11.02,6.92,6.21,3,0,0
4037.a3.txt,22.21,11.98,8.21,4.31,0,1,1
0161.a3.txt,23.2,9.05,9.19,5.23,0,0,0
0102.a3.txt,19.92,10.91,6.09,4.19,1,1,1
4029.a3.txt,20.39,10.57,7.59,5.36,2,1,0
2035.a3.txt,22.49,10.89,10.89,6.45,0,1,1
1104.a3.txt,24.38,12.24,5.2,6.28,3,2,0
2048.a3.txt,22.7,10.01,8.03,3.73,5,4,5
1067.a3.txt,17.89,11.22,9.11,4.39,5,2,0
2056.a3.txt,20.69,11.59,5.79,7.45,2,2,1
5031.a3.txt,19.76,12.43,6.74,5.99,3,1,3
2039.a3.txt,23.24,10.47,7.15,4.34,1,2,1
0213.a3.txt,19.58,15.54,8.62,4.57,1,0,0
2044.a3.txt,22.26,11.61,6.61,4.35,1,3,0
5023.a3.txt,19.25,11.88,5.38,8.25,1,0,0
1008.a3.txt,20.43,10.35,6.45,6.32,1,0,1
2011.a3.txt,26.66,11.49,7.66,4.42,2,0,0
1020.a3.txt,22.47,11.29,7.1,6.24,1,4,0
0192.a3.txt,16.59,12.48,6.46,2.35,1,2,1
1043.a3.txt,19.97,9.79,7.41,7.01,4,3,2
5015.a3.txt,19.33,10.78,9.24,6.3,1,0,0
1032.a3.txt,17.39,14.49,8.43,7.64,0,0,0
0237.a3.txt,23.97,9.45,9.18,3.97,1,1,0
5007.a3.txt,21.38,9.23,7.94,5.49,5,6,5
2060.a3.txt,21.1,9.86,7.12,4.49,0,6,1
1077.a3.txt,25.87,10.17,8.87,5.09,0,1,2
2046.a3.txt,25.04,11.38,12.14,5.01,1,1,0
5042.a3.txt,20.9,14.14,8.39,4.13,0,0,0
1069.a3.txt,22.01,9.4,7.65,4.83,3,1,3
2058.a3.txt,22.18,11.91,6.97,6.97,3,2,3
1014.a3.txt,24.36,11.62,6.85,3.66,2,0,2
0203.a3.txt,26.94,11.97,8.16,4.49,2,2,1
1065.a3.txt,21.76,11.15,7.07,6.43,1,0,2
1018.a3.txt,21.16,12.97,7.6,5.51,0,1,0
5033.a3.txt,17.76,11.35,8.3,6.7,2,0,0
1006.a3.txt,19.95,12.33,8.34,6.65,3,3,2
1106.a3.txt,21.05,12.28,6.87,4.82,2,2,0
0235.a3.txt,18.85,12.66,5.63,3.8,2,2,0
0182.a3.txt,22.93,10.57,7.01,6.5,0,2,3
2062.a3.txt,20.71,12.43,6.57,4.86,0,0,1
5005.a3.txt,21.72,12.31,7.19,6.22,1,2,1
0190.a3.txt,17.56,13.0,5.98,5.2,2,4,3
0227.a3.txt,20.93,12.05,7.53,5.42,1,1,0
1041.a3.txt,19.62,12.58,7.17,4.19,8,1,1
2013.a3.txt,24.45,9.61,9.46,6.11,0,2,0
5009.a3.txt,25.69,11.19,12.29,6.97,1,0,0
1022.a3.txt,23.68,13.01,7.02,3.95,1,2,1
0159.a3.txt,24.12,10.92,6.2,6.6,3,2,3
1088.a3.txt,22.54,12.95,7.07,4.68,2,0,0
3015.a3.txt,21.95,9.48,11.72,6.73,0,0,0
4011.a3.txt,20.58,12.96,7.01,6.4,0,1,0
0136.a3.txt,22.67,12.18,6.99,4.92,1,3,0
4003.a3.txt,22.18,11.7,9.52,6.94,2,0,0
0128.a3.txt,20.75,11.9,5.66,7.26,1,0,4
0155.a3.txt,20.39,10.37,8.08,5.19,2,2,1
0163.a3.txt,20.64,10.46,7.77,7.1,0,0,2
4048.a3.txt,22.59,10.93,7.58,7.58,1,2,2
0112.a3.txt,22.79,10.67,8.04,6.85,0,1,1
4039.a3.txt,19.19,12.14,7.35,7.05,0,0,0
3023.a3.txt,21.38,12.0,4.97,6.34,2,2,0
4044.a3.txt,19.2,15.36,8.6,7.53,0,0,0
4027.a3.txt,21.94,12.75,6.31,5.78,0,0,1
3040.a3.txt,20.57,11.72,7.94,7.55,4,0,1
0171.a3.txt,20.05,13.37,6.92,6.21,3,2,0
4006.a3.txt,21.07,10.39,10.68,5.63,1,1,1
1081.a3.txt,18.79,9.32,8.28,5.62,2,1,1
0133.a3.txt,19.57,10.07,5.77,7.01,5,1,4
4014.a3.txt,23.71,11.21,9.05,5.03,5,1,1
0142.a3.txt,24.48,10.25,10.88,3.14,0,1,0
0121.a3.txt,21.23,9.79,5.57,6.63,2,2,0
0109.a3.txt,21.49,13.47,4.73,4.87,2,0,0
0174.a3.txt,20.69,10.88,12.24,4.83,1,0,0
3026.a3.txt,17.4,13.29,6.44,4.11,2,0,2
4041.a3.txt,19.9,12.55,7.35,6.08,2,2,0
4030.a3.txt,19.2,9.67,6.63,7.73,5,3,2
0105.a3.txt,17.52,12.41,6.9,8.28,3,3,1
0178.a3.txt,23.15,9.95,9.03,6.83,0,2,0
2032.a3.txt,23.87,10.48,7.82,5.04,0,2,0
0218.a3.txt,21.27,12.29,6.34,3.83,0,2,1
5028.a3.txt,19.52,11.57,6.19,6.46,0,0,1
1103.a3.txt,16.38,11.0,7.88,7.38,3,2,3
1003.a3.txt,24.77,12.02,8.11,4.64,4,1,4
1060.a3.txt,20.62,11.11,8.17,5.89,0,0,1
0206.a3.txt,25.38,9.91,6.91,3.75,3,0,0
5036.a3.txt,25.24,11.07,5.83,4.66,1,1,0
2020.a3.txt,21.8,10.65,9.48,6.82,0,1,0
5047.a3.txt,24.31,8.92,9.38,5.23,0,0,1
0214.a3.txt,19.06,10.07,9.26,6.17,5,0,3
1072.a3.txt,24.54,9.96,8.63,5.83,0,1,0
5024.a3.txt,18.19,12.21,5.6,5.98,6,1,2
2016.a3.txt,25.73,9.78,4.89,3.84,7,3,7
2008.a3.txt,21.45,10.25,9.46,5.99,2,2,2
0222.a3.txt,21.04,13.73,6.12,4.93,2,0,2
0195.a3.txt,21.61,9.89,4.8,7.34,1,0,1
2075.a3.txt,19.52,10.96,8.56,6.15,0,2,2
5012.a3.txt,25.03,11.86,8.87,4.43,2,0,3
0199.a3.txt,21.18,10.86,6.3,6.03,0,0,3
1048.a3.txt,25.22,12.17,5.65,5.77,0,3,0
0187.a3.txt,18.52,9.88,9.74,5.35,5,2,4
2067.a3.txt,20.06,12.38,6.83,3.7,1,1,0
0216.a3.txt,26.67,8.98,7.89,5.31,1,1,0
1070.a3.txt,23.96,13.1,6.99,5.21,1,1,1
2041.a3.txt,22.39,13.1,6.87,4.96,2,3,2
5026.a3.txt,20.66,11.33,8.26,5.19,1,5,0
0208.a3.txt,21.84,12.92,5.59,8.66,1,0,1
2022.a3.txt,19.38,10.31,7.69,6.15,0,0,0
1013.a3.txt,21.26,10.35,6.29,4.62,1,1,1
5038.a3.txt,19.84,10.46,10.33,7.2,0,0,1
5049.a3.txt,23.59,13.37,8.26,5.24,0,6,1
0204.a3.txt,23.08,12.5,6.57,6.09,2,2,0
2030.a3.txt,24.28,12.57,5.35,4.19,2,0,0
0185.a3.txt,22.57,10.63,6.56,5.51,3,0,2
0232.a3.txt,19.75,13.26,8.56,4.97,1,1,1
2018.a3.txt,22.92,13.97,5.8,3.43,1,0,0
5002.a3.txt,18.56,9.76,7.86,7.32,1,3,2
2065.a3.txt,23.99,12.45,4.95,5.31,0,0,5
2014.a3.txt,23.2,10.56,7.31,7.66,3,0,1
1058.a3.txt,26.26,11.17,6.5,5.15,1,1,2
0189.a3.txt,21.56,10.43,6.42,5.62,0,0,0
2069.a3.txt,20.17,12.71,6.63,6.63,1,0,0
0131.a3.txt,24.43,10.29,8.14,8.14,0,1,0
4004.a3.txt,22.5,11.67,6.67,5.14,1,2,0
3063.a3.txt,23.7,10.25,6.39,7.19,1,1,2
0107.a3.txt,24.38,11.02,9.37,4.96,4,2,0
0119.a3.txt,23.9,11.4,8.24,5.22,1,1,1
4032.a3.txt,17.83,12.12,8.22,6.13,2,0,2
0115.a3.txt,24.78,12.1,7.14,8.16,0,2,0
0168.a3.txt,18.68,13.24,7.5,5.59,1,8,2
4043.a3.txt,18.1,11.56,8.16,9.52,1,3,1
4020.a3.txt,21.7,12.35,9.23,5.76,1,4,4
0176.a3.txt,23.89,10.8,5.67,4.45,3,1,1
0224.a3.txt,20.8,9.54,7.55,5.27,6,2,5
0193.a3.txt,22.5,12.94,6.47,4.08,1,3,0
1021.a3.txt,19.7,12.96,6.9,4.71,1,1,1
1121.a3.txt,22.36,11.3,8.11,5.77,8,3,4
2061.a3.txt,23.47,13.14,7.27,5.99,2,2,1
1050.a3.txt,24.5,11.24,6.77,5.04,1,2,0
0236.a3.txt,20.79,13.42,6.06,7.36,2,3,0
5018.a3.txt,16.3,12.02,6.49,6.08,2,3,1
2057.a3.txt,19.28,11.92,8.64,5.02,2,1,1
0200.a3.txt,23.97,11.21,7.94,8.65,0,0,0
1066.a3.txt,23.14,12.45,6.9,5.14,0,0,1
1105.a3.txt,19.39,10.87,7.09,5.67,2,0,1
1005.a3.txt,22.4,10.93,7.69,5.13,0,1,1
2049.a3.txt,21.87,11.5,9.64,5.08,1,2,1
2034.a3.txt,21.65,11.97,6.27,8.83,1,0,2
2045.a3.txt,20.35,11.53,8.01,5.02,3,3,2
1009.a3.txt,21.73,11.66,8.63,4.15,0,3,1
1109.a3.txt,21.39,13.53,7.86,6.03,0,0,0
2038.a3.txt,24.45,12.08,6.11,5.09,1,2,1
1074.a3.txt,21.3,11.61,7.91,4.85,0,3,0
1017.a3.txt,21.53,13.39,8.26,6.38,0,0,0
5041.a3.txt,21.23,10.85,7.39,4.87,5,1,0
2026.a3.txt,19.58,12.58,5.97,5.58,0,1,0
4047.a3.txt,17.23,13.17,6.86,8.68,1,1,1
3020.a3.txt,20.18,11.68,8.67,4.6,1,3,0
0111.a3.txt,21.0,11.75,6.31,4.11,2,1,2
0172.a3.txt,22.73,10.34,8.3,4.73,1,3,0
4024.a3.txt,19.48,11.11,9.67,6.41,5,8,3
0103.a3.txt,22.71,9.18,11.59,6.44,7,1,2
4028.a3.txt,15.41,13.78,6.52,7.85,0,0,0
4036.a3.txt,19.78,11.99,7.66,6.67,3,3,2
1099.a3.txt,24.35,10.63,7.55,4.16,0,1,0
0135.a3.txt,22.36,10.55,7.03,4.5,1,1,0
0156.a3.txt,21.46,10.87,6.33,4.4,2,1,0
3067.a3.txt,21.3,12.08,8.97,5.73,2,0,1
0127.a3.txt,20.82,10.73,8.2,5.99,8,1,1
1095.a3.txt,22.58,11.16,6.45,4.57,4,1,1
4012.a3.txt,21.64,12.87,6.93,4.95,1,0,0
0139.a3.txt,21.71,12.45,7.24,3.76,0,2,0
0162.a3.txt,26.2,8.73,7.75,4.51,0,0,1
0101.a3.txt,21.26,10.82,7.92,5.28,1,0,2
4026.a3.txt,29.11,10.92,9.46,3.78,0,2,0
3041.a3.txt,21.15,12.61,8.96,5.18,2,1,4
4045.a3.txt,20.51,11.9,6.96,5.57,1,2,2
4038.a3.txt,21.59,11.99,8.84,5.81,2,1,0
1097.a3.txt,26.4,11.77,7.81,4.4,1,5,1
0146.a3.txt,17.12,14.67,6.79,5.71,3,0,0
4010.a3.txt,16.49,11.06,8.03,6.83,1,2,0
0158.a3.txt,19.35,11.76,8.63,5.21,2,0,0
0125.a3.txt,22.93,10.22,11.19,5.11,4,2,1
3018.a3.txt,21.88,13.1,6.92,5.81,1,3,0
3065.a3.txt,21.35,10.49,7.87,3.87,0,0,1
4002.a3.txt,25.53,9.22,6.82,6.02,2,1,2
0137.a3.txt,22.3,9.38,8.95,7.81,0,0,0
2000.a3.txt,25.92,9.21,6.8,3.68,0,1,0
2063.a3.txt,23.44,13.24,5.58,3.51,0,0,0
1052.a3.txt,24.22,12.37,6.97,3.66,1,1,0
0234.a3.txt,20.3,10.52,6.37,4.89,2,2,3
1023.a3.txt,20.32,10.65,7.47,9.3,2,1,0
5008.a3.txt,24.18,11.11,8.37,6.14,6,2,6
0238.a3.txt,20.28,13.33,6.53,3.33,0,0,0
2012.a3.txt,20.64,10.74,9.79,7.28,2,1,3
2071.a3.txt,20.96,9.24,5.94,5.61,0,0,1
5016.a3.txt,18.27,9.65,7.16,7.02,4,2,3
0226.a3.txt,22.08,9.41,5.65,6.27,2,3,0
2059.a3.txt,23.23,11.13,8.21,4.17,5,3,6
2024.a3.txt,20.1,12.98,6.62,5.99,0,0,0
1068.a3.txt,21.54,13.83,6.91,4.98,0,3,0
5043.a3.txt,21.92,12.99,8.66,5.82,3,1,1
5020.a3.txt,16.81,12.01,6.64,6.92,0,0,0
2047.a3.txt,21.93,11.85,9.67,5.31,0,0,0
1007.a3.txt,22.75,9.99,8.18,7.21,0,1,0
2036.a3.txt,18.53,10.92,5.52,6.63,0,1,2
5032.a3.txt,21.48,14.79,6.69,7.11,1,2,0
2055.a3.txt,23.26,12.44,6.22,3.61,3,1,0
0202.a3.txt,21.84,11.62,10.42,4.61,0,0,1
1064.a3.txt,24.73,12.5,7.14,6.18,0,0,0
2028.a3.txt,21.76,10.28,8.64,8.35,2,0,2
